Name	Sequence Accession	Complete Genome	Segment	Segment Length	Subtype	Collection Date	Host Species	Country	State/Province	Flu Season	Strain Name	
HA	KF977145	No	4	1701	H3N2	12/03/2013	IRD:Swine	USA	Nebraska	13-14	A/swine/Nebraska/A01395675/2013	
HA	KJ128350	No	4	1701	H3N2	12/10/2013	IRD:Swine	USA	Nebraska	13-14	A/swine/Nebraska/A01395901/2013	
HA	KJ128338	No	4	1701	H3N2	12/10/2013	IRD:Swine	USA	Nebraska	13-14	A/swine/Nebraska/A01395921/2013	
HA	KF461090	No	4	1701	H3N2	07/01/2013	IRD:Swine	USA	Nebraska	-N/A-	A/swine/Nebraska/A01397576/2013	
HA	KF680261	No	4	1701	H3N2	08/09/2013	IRD:Swine	USA	Nebraska	-N/A-	A/swine/Nebraska/A01399268/2013	
HA	KJ130093	Yes	4	1701	H3N2	11/20/2013	IRD:Swine	USA	Nebraska	13-14	A/swine/Nebraska/A01409533/2013	
HA	KJ154143	Yes	4	1701	H3N2	12/18/2013	IRD:Swine	USA	Nebraska	13-14	A/swine/Nebraska/A01409647/2013	
HA	KM409515	Yes	4	1701	H3N2	07/28/2014	IRD:Swine	USA	Nebraska	-N/A-	A/swine/Nebraska/A01476165/2014	
HA	KP186087	No	4	1701	H3N2	10/16/2014	IRD:Swine	USA	Nebraska	14-15	A/swine/Nebraska/A01477775/2014	
HA	KR066403	No	4	1701	H3N2	08/04/2014	IRD:Swine	USA	Nebraska	-N/A-	A/swine/Nebraska/A01489868/2014	
HA	KR074112	No	4	1701	H3N2	09/11/2014	IRD:Swine	USA	Nebraska	-N/A-	A/swine/Nebraska/A01489870/2014	
HA	KJ417887	Yes	4	1701	H3N2	01/27/2014	IRD:Swine	USA	Nebraska	13-14	A/swine/Nebraska/A01491325/2014	
HA	KJ452397	Yes	4	1701	H3N2	02/03/2014	IRD:Swine	USA	Nebraska	13-14	A/swine/Nebraska/A01491558/2014	
HA	KJ702436	No	4	1701	H3N2	03/27/2014	IRD:Swine	USA	Nebraska	13-14	A/swine/Nebraska/A01493501/2014	
HA	KJ764788	Yes	4	1701	H3N2	04/09/2014	IRD:Swine	USA	Nebraska	13-14	A/swine/Nebraska/A01493915/2014	
HA	KM100141	No	4	1701	H3N2	06/12/2014	IRD:Swine	USA	Nebraska	-N/A-	A/swine/Nebraska/A01501767/2014	
HA	KM044284	No	4	1701	H3N2	05/07/2014	IRD:Swine	USA	Nebraska	13-14	A/swine/Nebraska/A01509963/2014	
HA	KP019640	Yes	4	1701	H3N2	06/24/2014	IRD:Swine	USA	Nebraska	-N/A-	A/swine/Nebraska/A01565757/2014	
HA	KP081634	No	4	1701	H3N2	10/16/2014	IRD:Swine	USA	Nebraska	14-15	A/swine/Nebraska/A01565950/2014	
HA	KP126933	No	4	1701	H3N2	10/20/2014	IRD:Swine	USA	Nebraska	14-15	A/swine/Nebraska/A01565990/2014	
HA	KP164552	No	4	1701	H3N2	10/24/2014	IRD:Swine	USA	Nebraska	14-15	A/swine/Nebraska/A01566334/2014	
HA	KP270772	No	4	1701	H3N2	11/21/2014	IRD:Swine	USA	Nebraska	14-15	A/swine/Nebraska/A01566782/2014	
HA	KP412358	No	4	1701	H3N2	12/11/2014	IRD:Swine	USA	Nebraska	14-15	A/swine/Nebraska/A01567084/2014	
HA	KP412367	No	4	1701	H3N2	12/18/2014	IRD:Swine	USA	Nebraska	14-15	A/swine/Nebraska/A01567207/2014	
HA	CY157679	Yes	4	1701	H3N2	08/06/2003	IRD:Swine	USA	Nebraska	-N/A-	A/swine/Nebraska/SG1178/2003	
HA	KR701423	No	4	1701	H3N2	10/19/2012	IRD:Swine	Netherlands	-N/A-	12-13	A/swine/Netherlands/Asten-365/2012	
HA	KR701249	Yes	4	1701	H3N2	08/01/2011	IRD:Swine	Netherlands	-N/A-	-N/A-	A/swine/Netherlands/Geesteren-346/2011	
HA	KR701209	No	4	1701	H3N2	12/09/2011	IRD:Swine	Netherlands	-N/A-	11-12	A/swine/Netherlands/Roosendaal-571/2011	
HA	KR701257	Yes	4	1701	H3N2	11/10/2011	IRD:Swine	Netherlands	-N/A-	11-12	A/swine/Netherlands/Vragender-503/2011	
HA	KR701415	Yes	4	1701	H3N2	04/25/2012	IRD:Swine	Netherlands	-N/A-	11-12	A/swine/Netherlands/Weert-167B/2012	
HA	KR701471	Yes	4	1701	H3N2	05/10/2012	IRD:Swine	Netherlands	-N/A-	11-12	A/swine/Netherlands/Ysselsteyn-CVI8864A/2012	
HA	CY157591	Yes	4	1721	H3N2	06/19/2003	IRD:Swine	USA	New Mexico	-N/A-	A/swine/New Mexico/SG1158/2003(H3N2)	
HA	EU924271	Yes	4	1713	H3N2	04/2003	IRD:Swine	Germany	-N/A-	02-03	A/swine/Nordkirchen/IDT1993/2003(N3N2)	
HA	CY158817	Yes	4	1701	H3N2	07/02/2003	IRD:Swine	USA	North Carolina	-N/A-	A/swine/North Carolina/00116/2003	
HA	KR859357	No	4	1701	H3N2	2004	IRD:Swine	USA	North Carolina	-N/A-	A/swine/North Carolina/00271/2004	
HA	CY160260	Yes	4	1736	H3N2	09/27/2006	IRD:Swine	USA	North Carolina	-N/A-	A/swine/North Carolina/00950/2006	
HA	CY159353	Yes	4	1737	H3N2	03/14/2006	IRD:Swine	USA	North Carolina	05-06	A/swine/North Carolina/01052/2006	
HA	CY159369	Yes	4	1737	H3N2	08/16/2006	IRD:Swine	USA	North Carolina	-N/A-	A/swine/North Carolina/01216/2006	
HA	CY157943	Yes	4	1737	H3N2	11/16/2006	IRD:Swine	USA	North Carolina	06-07	A/swine/North Carolina/01312/2006	
HA	CY159385	Yes	4	1737	H3N2	02/21/2007	IRD:Swine	USA	North Carolina	06-07	A/swine/North Carolina/01469/2007(H3N2)	
HA	CY157951	Yes	4	1737	H3N2	11/03/2006	IRD:Swine	USA	North Carolina	06-07	A/swine/North Carolina/01484/2006	
HA	CY159345	Yes	4	1714	H3N2	10/31/2006	IRD:Swine	USA	North Carolina	06-07	A/swine/North Carolina/01506/2006	
HA	CY158073	Yes	4	1737	H3N2	07/27/2007	IRD:Swine	USA	North Carolina	-N/A-	A/swine/North Carolina/01930/2007	
HA	CY158513	Yes	4	1701	H3N2	01/07/2011	IRD:Swine	USA	North Carolina	10-11	A/swine/North Carolina/03289/2011	
HA	KF007982	No	4	1701	H3N2	2007	IRD:Swine	USA	North Carolina	-N/A-	A/swine/North Carolina/1026/2007	
HA	EF551053	Yes	4	1733	H3N2	2003	IRD:Swine	USA	North Carolina	-N/A-	A/swine/North Carolina/2003	
HA	KF007992	No	4	1701	H3N2	2009	IRD:Swine	USA	North Carolina	-N/A-	A/swine/North Carolina/23592/2009	
HA	KF007983	No	4	1701	H3N2	2012	IRD:Swine	USA	North Carolina	-N/A-	A/swine/North Carolina/6368/2012	
HA	JQ783064	No	4	1701	H3N2	01/06/2011	IRD:Swine	USA	North Carolina	10-11	A/swine/North Carolina/A01047914/2011	
HA	JQ398788	No	4	1701	H3N2	11/15/2011	IRD:Swine	USA	North Carolina	11-12	A/swine/North Carolina/A01048779/2011	
HA	JN162059	Yes	4	1701	H3N2	01/19/2011	IRD:Swine	USA	North Carolina	10-11	A/swine/North Carolina/A01049436/2011	
HA	CY107015	Yes	4	1701	H3N2	12/06/2009	IRD:Swine	USA	North Carolina	09-10	A/swine/North Carolina/A01076178/2009	
HA	CY107035	Yes	4	1701	H3N2	03/14/2010	IRD:Swine	USA	North Carolina	09-10	A/swine/North Carolina/A01076199/2010	
HA	CY107043	Yes	4	1701	H3N2	04/18/2010	IRD:Swine	USA	North Carolina	09-10	A/swine/North Carolina/A01076204/2010	
HA	CY107051	Yes	4	1701	H3N2	06/27/2010	IRD:Swine	USA	North Carolina	-N/A-	A/swine/North Carolina/A01076212/2010	
HA	JQ783065	No	4	1701	H3N2	07/04/2010	IRD:Swine	USA	North Carolina	-N/A-	A/swine/North Carolina/A01076214/2010	
HA	JQ398784	Yes	4	1701	H3N2	10/20/2011	IRD:Swine	USA	North Carolina	11-12	A/swine/North Carolina/A01202766/2011	
HA	JQ661488	No	4	1701	H3N2	10/20/2011	IRD:Swine	USA	North Carolina	11-12	A/swine/North Carolina/A01202768/2011	
HA	JX092570	Yes	4	1701	H3N2	02/13/2012	IRD:Swine	USA	North Carolina	11-12	A/swine/North Carolina/A01203272/2012	
HA	JX975022	No	4	1701	H3N2	09/2012	IRD:Swine	USA	North Carolina	-N/A-	A/swine/North Carolina/A01203801/2012	
HA	JX952146	Yes	4	1701	H3N2	05/31/2012	IRD:Swine	USA	North Carolina	11-12	A/swine/North Carolina/A01270394/2012	
HA	KF715165	No	4	1701	H3N2	09/2013	IRD:Swine	USA	North Carolina	-N/A-	A/swine/North Carolina/A01290442/2013	
HA	KF715149	No	4	1701	H3N2	09/2013	IRD:Swine	USA	North Carolina	-N/A-	A/swine/North Carolina/A01290447/2013	
HA	KF922801	No	4	1701	H3N2	11/2013	IRD:Swine	USA	North Carolina	13-14	A/swine/North Carolina/A01290717/2013	
HA	KF922762	No	4	1701	H3N2	11/2013	IRD:Swine	USA	North Carolina	13-14	A/swine/North Carolina/A01290722/2013	
HA	KF924069	No	4	1701	H3N2	11/2013	IRD:Swine	USA	North Carolina	13-14	A/swine/North Carolina/A01290759/2013	
HA	KF924082	No	4	1701	H3N2	11/2013	IRD:Swine	USA	North Carolina	13-14	A/swine/North Carolina/A01290762/2013	
HA	KF924047	No	4	1701	H3N2	11/2013	IRD:Swine	USA	North Carolina	13-14	A/swine/North Carolina/A01290778/2013	
HA	KF680202	No	4	1701	H3N2	09/2013	IRD:Swine	USA	North Carolina	-N/A-	A/swine/North Carolina/A01291329/2013	
HA	JX657039	No	4	1701	H3N2	07/19/2012	IRD:Swine	USA	North Carolina	-N/A-	A/swine/North Carolina/A01300820/2012	
HA	KF680067	No	4	1701	H3N2	09/05/2013	IRD:Swine	USA	North Carolina	-N/A-	A/swine/North Carolina/A01364613/2013	
HA	KP709068	No	4	1756	H3N2	12/11/2014	IRD:Swine	USA	North Carolina	14-15	A/swine/North Carolina/A01377457/2014	
HA	KF922765	No	4	1701	H3N2	11/2013	IRD:Swine	USA	North Carolina	13-14	A/swine/North Carolina/A01409048/2013	
HA	KF922807	No	4	1701	H3N2	10/2013	IRD:Swine	USA	North Carolina	13-14	A/swine/North Carolina/A01409104/2013	
HA	KF986936	No	4	1701	H3N2	12/2013	IRD:Swine	USA	North Carolina	13-14	A/swine/North Carolina/A01409423/2013	
HA	KJ493392	No	4	1701	H3N2	02/2014	IRD:Swine	USA	North Carolina	13-14	A/swine/North Carolina/A01409981/2014	
HA	KJ437566	No	4	1701	H3N2	01/2014	IRD:Swine	USA	North Carolina	13-14	A/swine/North Carolina/A01410118/2014	
HA	KJ437533	No	4	1701	H3N2	01/2014	IRD:Swine	USA	North Carolina	13-14	A/swine/North Carolina/A01410136/2014	
HA	KJ437551	No	4	1701	H3N2	01/2014	IRD:Swine	USA	North Carolina	13-14	A/swine/North Carolina/A01410180/2014	
HA	KJ605000	Yes	4	1701	H3N2	03/2014	IRD:Swine	USA	North Carolina	13-14	A/swine/North Carolina/A01410354/2014	
HA	KJ739362	No	4	1701	H3N2	03/2014	IRD:Swine	USA	North Carolina	13-14	A/swine/North Carolina/A01410511/2014	
HA	KJ701804	No	4	1701	H3N2	03/2014	IRD:Swine	USA	North Carolina	13-14	A/swine/North Carolina/A01410527/2014	
HA	KJ701850	No	4	1701	H3N2	03/2014	IRD:Swine	USA	North Carolina	13-14	A/swine/North Carolina/A01410529/2014	
HA	KJ739374	No	4	1701	H3N2	04/2014	IRD:Swine	USA	North Carolina	13-14	A/swine/North Carolina/A01410593/2014	
HA	KJ739437	No	4	1701	H3N2	04/2014	IRD:Swine	USA	North Carolina	13-14	A/swine/North Carolina/A01410622/2014	
HA	KJ813427	No	4	1701	H3N2	04/2014	IRD:Swine	USA	North Carolina	13-14	A/swine/North Carolina/A01410672/2014	
HA	KJ813418	No	4	1701	H3N2	04/2014	IRD:Swine	USA	North Carolina	13-14	A/swine/North Carolina/A01410687/2014	
HA	KJ813415	No	4	1701	H3N2	04/2014	IRD:Swine	USA	North Carolina	13-14	A/swine/North Carolina/A01410688/2014	
HA	KJ859570	No	4	1701	H3N2	04/2014	IRD:Swine	USA	North Carolina	13-14	A/swine/North Carolina/A01410691/2014	
HA	KJ859582	No	4	1701	H3N2	04/2014	IRD:Swine	USA	North Carolina	13-14	A/swine/North Carolina/A01410709/2014	
HA	KJ859567	No	4	1701	H3N2	04/2014	IRD:Swine	USA	North Carolina	13-14	A/swine/North Carolina/A01410732/2014	
HA	KJ859612	No	4	1701	H3N2	05/2014	IRD:Swine	USA	North Carolina	13-14	A/swine/North Carolina/A01410777/2014	
HA	KJ859594	No	4	1701	H3N2	05/2014	IRD:Swine	USA	North Carolina	13-14	A/swine/North Carolina/A01410779/2014	
HA	KJ880046	No	4	1701	H3N2	05/2014	IRD:Swine	USA	North Carolina	13-14	A/swine/North Carolina/A01410800/2014	
HA	KM027343	No	4	1701	H3N2	05/2014	IRD:Swine	USA	North Carolina	13-14	A/swine/North Carolina/A01410877/2014	
HA	KC841842	No	4	1701	H3N2	03/2013	IRD:Swine	USA	North Carolina	12-13	A/swine/North Carolina/A01432566/2013	
HA	KC849381	No	4	1701	H3N2	03/2013	IRD:Swine	USA	North Carolina	12-13	A/swine/North Carolina/A01432584/2013	
HA	KF569199	No	4	1701	H3N2	08/2013	IRD:Swine	USA	North Carolina	-N/A-	A/swine/North Carolina/A01432997/2013	
HA	KF569193	No	4	1701	H3N2	08/2013	IRD:Swine	USA	North Carolina	-N/A-	A/swine/North Carolina/A01432998/2013	
HA	KC445235	Yes	4	1701	H3N2	11/20/2012	IRD:Swine	USA	North Carolina	12-13	A/swine/North Carolina/A01442548/2012	
HA	KJ701813	No	4	1701	H3N2	03/2014	IRD:Swine	USA	North Carolina	13-14	A/swine/North Carolina/A01475217/2014	
HA	KJ739359	No	4	1701	H3N2	04/2014	IRD:Swine	USA	North Carolina	13-14	A/swine/North Carolina/A01475277/2014	
HA	KM027358	No	4	1701	H3N2	05/2014	IRD:Swine	USA	North Carolina	13-14	A/swine/North Carolina/A01475600/2014	
HA	KM186116	No	4	1701	H3N2	06/17/2014	IRD:Swine	USA	North Carolina	-N/A-	A/swine/North Carolina/A01475825/2014	
HA	KM402852	No	4	1701	H3N2	07/09/2014	IRD:Swine	USA	North Carolina	-N/A-	A/swine/North Carolina/A01476072/2014	
HA	KM402840	No	4	1701	H3N2	07/09/2014	IRD:Swine	USA	North Carolina	-N/A-	A/swine/North Carolina/A01476074/2014	
HA	KM402867	No	4	1701	H3N2	07/07/2014	IRD:Swine	USA	North Carolina	-N/A-	A/swine/North Carolina/A01476078/2014	
HA	KM402846	No	4	1701	H3N2	07/11/2014	IRD:Swine	USA	North Carolina	-N/A-	A/swine/North Carolina/A01476099/2014	
HA	KM402855	No	4	1701	H3N2	08/01/2014	IRD:Swine	USA	North Carolina	-N/A-	A/swine/North Carolina/A01476177/2014	
HA	KM409518	No	4	1701	H3N2	08/06/2014	IRD:Swine	USA	North Carolina	-N/A-	A/swine/North Carolina/A01476196/2014	
HA	KM879395	No	4	1701	H3N2	09/05/2014	IRD:Swine	USA	North Carolina	-N/A-	A/swine/North Carolina/A01476354/2014	
HA	KM879392	No	4	1701	H3N2	09/08/2014	IRD:Swine	USA	North Carolina	-N/A-	A/swine/North Carolina/A01476367/2014	
HA	KM879419	No	4	1701	H3N2	09/17/2014	IRD:Swine	USA	North Carolina	-N/A-	A/swine/North Carolina/A01476427/2014	
HA	KP137732	No	4	1701	H3N2	10/06/2014	IRD:Swine	USA	North Carolina	14-15	A/swine/North Carolina/A01476560/2014	
HA	KP137753	No	4	1701	H3N2	10/10/2014	IRD:Swine	USA	North Carolina	14-15	A/swine/North Carolina/A01476688/2014	
HA	KP137738	No	4	1701	H3N2	10/14/2014	IRD:Swine	USA	North Carolina	14-15	A/swine/North Carolina/A01476698/2014	
HA	KP137735	No	4	1701	H3N2	10/14/2014	IRD:Swine	USA	North Carolina	14-15	A/swine/North Carolina/A01476719/2014	
HA	KP186025	No	4	1701	H3N2	10/14/2014	IRD:Swine	USA	North Carolina	14-15	A/swine/North Carolina/A01476722/2014	
HA	KP186019	No	4	1701	H3N2	10/15/2014	IRD:Swine	USA	North Carolina	14-15	A/swine/North Carolina/A01476734/2014	
HA	KP186052	No	4	1701	H3N2	10/19/2014	IRD:Swine	USA	North Carolina	14-15	A/swine/North Carolina/A01476757/2014	
HA	KP233683	No	4	1701	H3N2	10/21/2014	IRD:Swine	USA	North Carolina	14-15	A/swine/North Carolina/A01476848/2014	
HA	KP233689	No	4	1701	H3N2	10/30/2014	IRD:Swine	USA	North Carolina	14-15	A/swine/North Carolina/A01476883/2014	
HA	KP288040	No	4	1701	H3N2	11/11/2014	IRD:Swine	USA	North Carolina	14-15	A/swine/North Carolina/A01476949/2014	
HA	KP288037	No	4	1701	H3N2	11/11/2014	IRD:Swine	USA	North Carolina	14-15	A/swine/North Carolina/A01476954/2014	
HA	KP288124	No	4	1701	H3N2	11/11/2014	IRD:Swine	USA	North Carolina	14-15	A/swine/North Carolina/A01476974/2014	
HA	KM402828	No	4	1701	H3N2	07/30/2014	IRD:Swine	USA	North Carolina	-N/A-	A/swine/North Carolina/A01477142/2014	
HA	KP288142	No	4	1701	H3N2	11/21/2014	IRD:Swine	USA	North Carolina	14-15	A/swine/North Carolina/A01477954/2014	
HA	KM821597	No	4	1701	H3N2	08/29/2014	IRD:Swine	USA	North Carolina	-N/A-	A/swine/North Carolina/A01478000/2014	
HA	KP186036	No	4	1701	H3N2	10/15/2014	IRD:Swine	USA	North Carolina	14-15	A/swine/North Carolina/A01478182/2014	
HA	KP341393	No	4	1701	H3N2	12/05/2014	IRD:Swine	USA	North Carolina	14-15	A/swine/North Carolina/A01555111/2014	
HA	KP164558	No	4	1701	H3N2	07/28/2014	IRD:Swine	USA	North Carolina	-N/A-	A/swine/North Carolina/A01566286/2014	
HA	KP341378	No	4	1701	H3N2	12/03/2014	IRD:Swine	USA	North Carolina	14-15	A/swine/North Carolina/A01840022/2014	
HA	KP341351	No	4	1701	H3N2	12/03/2014	IRD:Swine	USA	North Carolina	14-15	A/swine/North Carolina/A01840071/2014	
HA	KP461645	No	4	1701	H3N2	12/10/2014	IRD:Swine	USA	North Carolina	14-15	A/swine/North Carolina/A01840158/2014	
HA	CY041847	Yes	4	1755	H3N2	2008	IRD:Swine	USA	North Carolina	-N/A-	A/swine/North Carolina/R08-001877-D08-013371/2008	
HA	CY157735	Yes	4	1737	H3N2	12/30/2004	IRD:Swine	USA	North Carolina	04-05	A/swine/North Carolina/SG1197/2004	
HA	CY157823	Yes	4	1737	H3N2	03/16/2005	IRD:Swine	USA	North Carolina	04-05	A/swine/North Carolina/SG1230/2005	
HA	CY158177	Yes	4	1737	H3N2	07/03/2008	IRD:Swine	USA	North Carolina	-N/A-	A/swine/North Carolina/SG1306/2008	
HA	CY158329	Yes	4	1701	H3N2	02/06/2009	IRD:Swine	USA	North Carolina	08-09	A/swine/North Carolina/SG1338/2009	
HA	CY158409	Yes	4	1701	H3N2	09/24/2010	IRD:Swine	USA	North Carolina	-N/A-	A/swine/North Carolina/SG1358/2010	
HA	CY158985	Yes	4	1701	H3N2	11/24/2010	IRD:Swine	USA	North Carolina	10-11	A/swine/North Carolina/SG1364/2010	
HA	CY159185	Yes	4	1702	H3N2	03/03/2004	IRD:Swine	USA	North Carolina	03-04	A/swine/North Carolina/SG1462/2004	
HA	CY159201	Yes	4	1737	H3N2	03/10/2004	IRD:Swine	USA	North Carolina	03-04	A/swine/North Carolina/SG1464/2004	
HA	KM361407	Yes	4	1701	H3N2	07/25/2014	IRD:Swine	USA	North Dakota	-N/A-	A/swine/North Dakota/A01104084/2014	
HA	JN940422	Yes	4	1701	H3N2	09/13/2011	IRD:Swine	USA	New York	-N/A-	A/swine/NY/A01104005/2011	
HA	CY130797	Yes	4	1701	H3N2	08/13/2009	IRD:Swine	USA	Ohio	08-09	A/swine/Ohio/09SW100/2009	
HA	CY130709	Yes	4	1701	H3N2	08/08/2009	IRD:Swine	USA	Ohio	08-09	A/swine/Ohio/09SW63/2009	
HA	CY130717	Yes	4	1701	H3N2	08/08/2009	IRD:Swine	USA	Ohio	08-09	A/swine/Ohio/09SW64/2009	
HA	CY130725	Yes	4	1701	H3N2	08/08/2009	IRD:Swine	USA	Ohio	08-09	A/swine/Ohio/09SW65/2009	
HA	CY130733	Yes	4	1701	H3N2	08/08/2009	IRD:Swine	USA	Ohio	08-09	A/swine/Ohio/09SW66/2009	
HA	CY130741	Yes	4	1701	H3N2	08/08/2009	IRD:Swine	USA	Ohio	08-09	A/swine/Ohio/09SW69/2009	
HA	CY130677	Yes	4	1701	H3N2	08/08/2009	IRD:Swine	USA	Ohio	08-09	A/swine/Ohio/09SW73E/2009	
HA	CY130749	Yes	4	1701	H3N2	08/08/2009	IRD:Swine	USA	Ohio	08-09	A/swine/Ohio/09SW73M/2009	
HA	CY130685	Yes	4	1701	H3N2	08/08/2009	IRD:Swine	USA	Ohio	08-09	A/swine/Ohio/09SW74E/2009	
HA	CY130757	Yes	4	1701	H3N2	08/08/2009	IRD:Swine	USA	Ohio	08-09	A/swine/Ohio/09SW74M/2009	
HA	CY130693	Yes	4	1701	H3N2	08/08/2009	IRD:Swine	USA	Ohio	08-09	A/swine/Ohio/09SW77E/2009	
HA	CY130765	Yes	4	1701	H3N2	08/08/2009	IRD:Swine	USA	Ohio	08-09	A/swine/Ohio/09SW77M/2009	
HA	CY130701	Yes	4	1701	H3N2	08/08/2009	IRD:Swine	USA	Ohio	08-09	A/swine/Ohio/09SW79E/2009	
HA	CY130773	Yes	4	1701	H3N2	08/08/2009	IRD:Swine	USA	Ohio	08-09	A/swine/Ohio/09SW79M/2009	
HA	CY130781	Yes	4	1701	H3N2	08/08/2009	IRD:Swine	USA	Ohio	08-09	A/swine/Ohio/09SW80/2009	
HA	CY130805	Yes	4	1701	H3N2	08/13/2009	IRD:Swine	USA	Ohio	08-09	A/swine/Ohio/09SW81/2009	
HA	CY130813	Yes	4	1701	H3N2	08/13/2009	IRD:Swine	USA	Ohio	08-09	A/swine/Ohio/09SW82/2009	
HA	CY130789	Yes	4	1701	H3N2	08/13/2009	IRD:Swine	USA	Ohio	08-09	A/swine/Ohio/09SW83E/2009	
HA	CY130821	Yes	4	1701	H3N2	08/13/2009	IRD:Swine	USA	Ohio	08-09	A/swine/Ohio/09SW83M/2009	
HA	CY130829	Yes	4	1701	H3N2	08/13/2009	IRD:Swine	USA	Ohio	08-09	A/swine/Ohio/09SW84/2009	
HA	CY130837	Yes	4	1701	H3N2	08/13/2009	IRD:Swine	USA	Ohio	08-09	A/swine/Ohio/09SW85/2009	
HA	CY130845	Yes	4	1701	H3N2	08/13/2009	IRD:Swine	USA	Ohio	08-09	A/swine/Ohio/09SW87/2009	
HA	CY130853	Yes	4	1701	H3N2	08/13/2009	IRD:Swine	USA	Ohio	08-09	A/swine/Ohio/09SW88/2009	
HA	CY130861	Yes	4	1701	H3N2	08/13/2009	IRD:Swine	USA	Ohio	08-09	A/swine/Ohio/09SW89/2009	
HA	CY130869	Yes	4	1701	H3N2	08/13/2009	IRD:Swine	USA	Ohio	08-09	A/swine/Ohio/09SW90/2009	
HA	CY130877	Yes	4	1701	H3N2	08/13/2009	IRD:Swine	USA	Ohio	08-09	A/swine/Ohio/09SW91/2009	
HA	CY130885	Yes	4	1701	H3N2	08/13/2009	IRD:Swine	USA	Ohio	08-09	A/swine/Ohio/09SW92/2009	
HA	CY130893	Yes	4	1701	H3N2	08/13/2009	IRD:Swine	USA	Ohio	08-09	A/swine/Ohio/09SW93/2009	
HA	CY130901	Yes	4	1701	H3N2	08/13/2009	IRD:Swine	USA	Ohio	08-09	A/swine/Ohio/09SW94/2009	
HA	CY130909	Yes	4	1701	H3N2	08/13/2009	IRD:Swine	USA	Ohio	08-09	A/swine/Ohio/09SW96/2009	
HA	CY130917	Yes	4	1701	H3N2	08/13/2009	IRD:Swine	USA	Ohio	08-09	A/swine/Ohio/09SW97/2009	
HA	CY130925	Yes	4	1701	H3N2	08/13/2009	IRD:Swine	USA	Ohio	08-09	A/swine/Ohio/09SW98/2009	
HA	CY130933	Yes	4	1701	H3N2	08/13/2009	IRD:Swine	USA	Ohio	08-09	A/swine/Ohio/09SW99/2009	
HA	CY121886	Yes	4	1701	H3N2	06/2012	IRD:Swine	USA	Ohio	-N/A-	A/swine/Ohio/1/2012	
HA	CY130941	Yes	4	1702	H3N2	08/12/2010	IRD:Swine	USA	Ohio	-N/A-	A/swine/Ohio/10SW121/2010	
HA	CY130949	Yes	4	1702	H3N2	08/12/2010	IRD:Swine	USA	Ohio	-N/A-	A/swine/Ohio/10SW122/2010	
HA	CY130957	Yes	4	1702	H3N2	08/12/2010	IRD:Swine	USA	Ohio	-N/A-	A/swine/Ohio/10SW125/2010	
HA	CY130965	Yes	4	1701	H3N2	08/12/2010	IRD:Swine	USA	Ohio	-N/A-	A/swine/Ohio/10SW126/2010	
HA	CY130973	Yes	4	1702	H3N2	08/12/2010	IRD:Swine	USA	Ohio	-N/A-	A/swine/Ohio/10SW127/2010	
HA	CY130981	Yes	4	1701	H3N2	08/12/2010	IRD:Swine	USA	Ohio	-N/A-	A/swine/Ohio/10SW128/2010	
HA	KF008000	Yes	4	1701	H3N2	2010	IRD:Swine	USA	Ohio	-N/A-	A/swine/Ohio/10SW130/2010	
HA	CY130989	Yes	4	1702	H3N2	08/12/2010	IRD:Swine	USA	Ohio	-N/A-	A/swine/Ohio/10SW131/2010	
HA	CY130997	Yes	4	1702	H3N2	08/12/2010	IRD:Swine	USA	Ohio	-N/A-	A/swine/Ohio/10SW132/2010	
HA	CY131005	Yes	4	1702	H3N2	08/12/2010	IRD:Swine	USA	Ohio	-N/A-	A/swine/Ohio/10SW133/2010	
HA	CY131013	Yes	4	1701	H3N2	08/12/2010	IRD:Swine	USA	Ohio	-N/A-	A/swine/Ohio/10SW134/2010	
HA	CY131021	Yes	4	1701	H3N2	08/12/2010	IRD:Swine	USA	Ohio	-N/A-	A/swine/Ohio/10SW135/2010	
HA	CY131029	Yes	4	1702	H3N2	08/12/2010	IRD:Swine	USA	Ohio	-N/A-	A/swine/Ohio/10SW136/2010	
HA	CY131037	Yes	4	1701	H3N2	08/12/2010	IRD:Swine	USA	Ohio	-N/A-	A/swine/Ohio/10SW137/2010	
HA	CY131045	Yes	4	1702	H3N2	08/12/2010	IRD:Swine	USA	Ohio	-N/A-	A/swine/Ohio/10SW139/2010	
HA	CY131053	Yes	4	1701	H3N2	08/19/2010	IRD:Swine	USA	Ohio	-N/A-	A/swine/Ohio/10SW156/2010	
HA	CY131061	Yes	4	1702	H3N2	08/24/2010	IRD:Swine	USA	Ohio	-N/A-	A/swine/Ohio/10SW202/2010	
HA	CY131069	Yes	4	1702	H3N2	08/24/2010	IRD:Swine	USA	Ohio	-N/A-	A/swine/Ohio/10SW203/2010	
HA	CY131077	Yes	4	1702	H3N2	08/24/2010	IRD:Swine	USA	Ohio	-N/A-	A/swine/Ohio/10SW204/2010	
HA	CY131085	Yes	4	1702	H3N2	08/24/2010	IRD:Swine	USA	Ohio	-N/A-	A/swine/Ohio/10SW205/2010	
HA	CY131093	Yes	4	1702	H3N2	08/24/2010	IRD:Swine	USA	Ohio	-N/A-	A/swine/Ohio/10SW206/2010	
HA	CY131101	Yes	4	1702	H3N2	08/24/2010	IRD:Swine	USA	Ohio	-N/A-	A/swine/Ohio/10SW207/2010	
HA	CY131109	Yes	4	1702	H3N2	08/24/2010	IRD:Swine	USA	Ohio	-N/A-	A/swine/Ohio/10SW208/2010	
